"","LY","DY","EP","DE","b/m","tbl","dfy","lty","dfr","ntis","infl","ltr","TMS","DP","svar","date","y"
"19",-1.10621257990113,-2.45413264300914,-0.0452404930538896,2.54186483066558,3.30592343812749,-2.0368484189755,2.38963060036842,-1.28949823669567,-0.19593841275109,-0.467325911673853,-1.48907961116675,0.962660732666927,2.0275881944115,2.41061959248985,0.268409116321667,1931-05-01,1.78729954231603
"20",1.78729954231603,-1.66955252366693,-1.1083089413459,2.48039754161073,2.15839405520221,-2.19642828209981,2.32140034038144,-1.1422341940863,0.299704691364376,-0.652783814478297,-1.4692070468699,-0.305497750211693,1.3481408833724,1.61332272673853,2.04716871796261,1931-06-01,-0.506976563677199
"21",-0.506976563677199,-1.89258612652849,-0.846622112874328,2.4323601808483,2.59406821637681,-2.18940089761406,2.26291741955716,-0.764911593359209,0.682713640166528,-1.37680296876148,0.407334515606686,-0.713973379775517,1.13507478448734,1.84837380022803,0.234177798487946,1931-07-01,0.400564768309446
"22",0.400564768309446,-1.71277745092727,-1.1449724122014,2.39490108456303,2.28047209710355,-2.07601739860112,2.21188561835277,-0.69447866556096,-0.121275245900624,-1.66921581784629,0.403212898766117,-0.218807256909851,1.4086915174532,1.66802348883085,-0.0453678610275261,1931-08-01,-2.10533482581114
"23",-2.10533482581114,-3.00932641927789,0.871299675985069,2.36783555887081,4.02226683180965,-1.96376790342547,2.1676977451116,0.951713890710295,2.08172508395244,-1.37846615649971,-0.557845182058939,-2.69833535035932,-0.315975288814858,3.00990235527838,2.00100289953444,1931-09-01,0.882148737972014
"24",0.882148737972014,-2.43165510068338,0.0615026686258432,2.34834481906678,3.17280264977649,-0.993631611573115,2.12880624931091,2.70612935358942,-0.42609868242993,-1.78344294296817,-0.558083535658103,-2.86532211471497,-1.30837552305793,2.421537060655,3.57644106470147,1931-10-01,-0.531323197915572
"25",-0.531323197915572,-2.60422976198036,0.430430257334938,2.33533339290067,3.38819867649265,-0.925621674164978,2.09399656720095,2.53132501990037,-1.89198671420228,-1.89639572561614,-1.51336136210305,0.022573996845645,0.727941669795433,2.60293775663637,0.535544200419901,1931-11-01,-0.766629364096347
"26",-0.766629364096347,-2.90106818088399,1.12620637540532,2.3292956303329,3.93017605947522,-0.432953150835802,2.06334254729992,3.3445885122288,-0.648479489478109,-2.17196880528517,-0.540127554555511,-1.91428895337288,-1.07741391868574,2.91261436746719,1.45595392922305,1931-12-01,0.241811209705354
"27",0.241811209705354,-2.73580936584971,1.11147969834465,2.19634472660209,3.55971003343292,-0.375702421662292,1.9447615247248,2.35586265815507,-0.803224673414686,-2.04853332180746,-2.41395230285632,0.108846673081901,0.366444017204411,2.69398011253664,1.06546488190762,1932-01-01,0.922021808533148
"28",0.922021808533148,-2.32077838984796,0.595344455596049,2.07997349291502,2.95605983595268,-0.418224804966116,1.83938390858439,1.22386147963888,-4.4702847146388,-2.04974985835478,-1.45225066408089,2.90461123988338,2.48204773409052,2.2737497223613,1.89894308603306,1932-02-01,-0.528125652840337
"29",-0.528125652840337,-2.47425241358698,1.20627993177415,1.97646825295611,2.98409924571415,-0.545105982930007,1.74456482590795,1.33735394173004,2.42237281973482,-1.82558754510688,-0.485678851438055,-0.333064048920201,0.145509603230058,2.4390248748422,0.62726590798257,1932-03-01,-1.11580405843806
"30",-1.11580405843806,-2.85487103904509,2.36116348212748,1.88313333600012,3.89885870336167,-1.40477427866285,1.65833009006951,-0.278847462308403,-4.31224231298523,-1.90336693303078,-0.488119099750854,3.81050394639414,3.77890375611285,2.83974254603409,1.21853042461222,1932-04-01,-1.19456678330205
"31",-1.19456678330205,-3.21828710065387,3.44234598407034,1.79795586311265,4.40367675159141,-1.9506492666037,1.57917183370449,0.341610864583723,1.62965154222153,-2.18597055454185,-1.4743447516906,-1.45633460066154,0.18939344234195,3.22248599965003,1.49710671973453,1932-05-01,0.769471507839558
"32",0.769471507839558,-2.90536054476702,3.04197685753456,1.71876196868794,4.0172515750761,-1.86192131475692,1.50591546502182,0.243134447200115,-0.395374387901958,-2.21412379920858,-0.478286614882364,0.220543041078335,1.42512782059792,2.90276190109254,2.40997272577151,1932-06-01,2.43555102333235
"33",2.43555102333235,-1.90119624767186,1.12967445235161,1.64471665622091,2.7165837587015,-1.88429038843673,1.43763027844446,-1.05305686731213,-2.29438385261523,-1.91897184317177,0.54355227992132,2.79685259790923,3.25635415811791,1.86440353708697,1.10623381054499,1932-07-01,1.87350157692395
"34",1.87350157692395,-0.969306447849667,-0.749297567463115,1.57425069981502,1.59387993739699,-1.87735686122492,1.37356774130318,-0.989959728476866,2.25551992397593,-1.60553327629567,-0.492072109287356,-0.22338723044788,1.05513465979675,0.896743018100774,2.72092801405777,1932-08-01,-0.177794331803042
"35",-0.177794331803042,-0.943065068178802,-0.730469128674996,1.50694945439621,1.61687254624419,-1.89054550967041,1.31311786839287,-1.07031606063086,1.25300540963214,-1.28267417852135,-0.495392560444375,0.11954999730423,1.32976027531386,0.866408214634445,2.80377144738048,1932-09-01,-0.628098056801223
"36",-0.628098056801223,-1.18821283739228,-0.125667380673198,1.44157211030074,2.01099083250843,-1.84412593726523,1.25577773610113,-0.91274092344247,0.460181774036002,-1.32340769869388,-0.498891032732227,-0.352195897319195,0.983457544090263,1.1188235235464,2.09580653686905,1932-10-01,-0.217719253644674
"37",-0.217719253644674,-1.20181779941607,-0.00313905589792506,1.37670394664438,2.24478552440723,-1.78910151607693,1.20112833686168,-0.901197362015959,0.199477117836627,-1.30641062758048,-0.502567825277013,-0.0357445484910405,1.18919300650141,1.13062217374091,1.10088416195342,1932-11-01,0.256505692176432
"38",0.256505692176432,-0.936261670262954,-0.49352326184528,1.31288480449163,1.94200784135778,-1.71979925199217,1.14881728407212,-1.22026634763382,0.0270071179907211,-1.31290711257974,-0.50642344208051,0.601997175267054,1.59088081954643,0.849603456148773,0.0638701870961389,1932-12-01,0.00891219314663278
"39",0.00891219314663278,-0.777503300650836,-0.495373660483786,1.23929309184217,1.84881076094568,-1.65592429210359,1.10665296179484,-1.52391392362753,2.00986035082555,-1.31484173131487,-1.58484722873242,0.705750684071015,1.6135585066684,0.794962967112546,-0.27742843495106,1933-01-01,-0.820636674425858
"40",-0.820636674425858,-1.24865313446654,0.65625720693249,1.16883670378776,2.33820499662925,-1.65254415819618,1.06604499666051,-0.700747749076699,-1.37765801449758,-1.27928645749355,-1.58044223275395,-1.89257709793044,-0.185038053969389,1.28510910367803,0.500640217193784,1933-02-01,0.158302338045236
"41",0.158302338045236,-1.12209093094602,0.502573798541073,1.10103797696249,1.81376463213486,-0.776975701996055,1.02682199954865,-0.882931936499855,-0.276937831700785,-1.53805960078161,-0.49122771569054,0.387566201965735,0.811494640005966,1.15297813495845,2.1702788172592,1933-03-01,1.577989051961
"42",1.577989051961,-0.203797788385449,-1.39712201717846,1.03487987221529,1.02773265890958,-1.33400088968173,0.988834322012853,-0.683396088221029,-0.341311783144745,-1.23579377864806,0.62864603401579,-0.443344651957313,0.624237538948923,0.196968560821859,1.48591821972592,1933-04-01,0.400014988056148
"43",0.400014988056148,0.196075375575758,-2.10080526379897,0.970652169157595,0.610864719889032,-1.41010489812638,0.951950620404643,-1.47521973391687,1.42980409010688,-1.15714655202558,0.623058812110192,1.69119880737108,2.14215695500316,-0.219679577056085,0.145979880163713,1933-05-01,0.168575446194903
"44",0.168575446194903,0.535455629160742,-2.59802652436626,0.90775143004883,0.402274596471568,-1.51919127725286,0.91605506620379,-1.53727735486915,0.678774055761586,-1.07433829351807,1.72148824116085,0.0663386170255645,1.09918048615945,-0.572907263970302,0.75431497326983,1933-06-01,-0.770352202394983
"45",-0.770352202394983,0.323494099234999,-2.02158678851454,0.846240183514687,0.545289698520058,-1.41491601197729,0.881045064095525,-1.36912939415714,0.865018285209427,-1.02575183120114,4.3777918685659,-0.364042056823643,0.741120494219586,-0.352460005815402,1.73473336200881,1933-07-01,0.518430154346951
"46",0.518430154346951,0.626563792626791,-2.43156498609132,0.78527563017278,0.318938792311262,-1.49830579402062,0.846829372498195,-1.39045187131354,0.197906043405282,-1.02277345001007,1.38585063228015,0.0321289370999897,1.07821835447233,-0.66769039614419,0.105703401559983,1933-08-01,-0.901969182046803
"47",-0.901969182046803,0.339008188865492,-1.76295855633456,0.725299019319302,0.467865589069888,-1.45096780347692,0.813326545682487,-1.36584607842246,-0.247084293130468,-1.05577230498691,0.439464909797524,-0.104543424238679,0.960016486584038,-0.368718939965624,0.288885416871,1933-09-01,-0.783303522625749
"48",-0.783303522625749,0.12456903773172,-1.26463094476764,0.665828465944805,0.595374780118249,-1.39414173042139,0.780463634824395,-1.02557777049251,0.625142535920606,-0.973631787961395,0.436328390924649,-0.845701845789969,0.427408870224446,-0.146149391434411,1.32050346587997,1933-10-01,0.363844763980177
"49",0.363844763980177,0.407664830037618,-1.67056457585943,0.606719506424746,0.383241838243585,-1.29209157095971,0.748175099025502,-0.46129566215091,-0.576080503192227,-0.919125106267712,0.433258221235774,-1.20975588069582,0.109213768710379,-0.440626030911943,-0.0928110187025044,1933-11-01,-0.126431941550288
"50",-0.126431941550288,0.49175172430043,-1.70756239485516,0.547845115204152,0.370765892591576,-1.23004300825187,0.716401887729204,-0.0383558508926964,1.84275403851966,-0.904404113660809,0.430252090193077,-0.962119525206015,0.23821311918178,-0.528086589618468,-0.403778309139123,1933-12-01,0.36790211031315
"51",0.36790211031315,0.78152180325421,-2.07144491279221,0.519134089108954,0.221103802528532,-0.953512480960054,0.698782372158768,-0.740373092394673,-0.0756413458551574,-0.94144221506803,0.427307798506424,1.4433470840186,1.67899883828286,-0.793264320696087,-0.318911861028337,1934-01-01,-0.682283531275872
"52",-0.682283531275872,0.671628078951108,-1.80909910218867,0.492579014575198,0.281911586383723,-1.00356747016048,0.682116037144224,-0.919962493718435,0.261834214745503,-0.895314009826097,1.36357368063567,0.292253476938717,0.92618095615068,-0.678614780140098,-0.401343933141748,1934-02-01,-0.401832882445541
"53",-0.401832882445541,0.658222682336687,-1.72208108678149,0.464927514071434,0.306925746106598,-1.22082938927101,0.665034179375074,-1.37103001480029,-0.130796191911236,-0.815100978484416,0.406536091346456,1.04122747704722,1.58311586652945,-0.665353640816713,-0.334956005818041,1934-03-01,-0.533289164499183
"54",-0.533289164499183,0.576001719945802,-1.52721787534939,0.437452749064,0.301798647303441,-1.25761547563801,0.648198271078353,-1.66456372214667,-0.192973920000764,-0.839114536104794,0.403892688361623,0.571099876519046,1.2882186449332,-0.580027840869975,-0.688089595773338,1934-04-01,-0.91495112622197
"55",-0.91495112622197,0.341212603207852,-1.09373407108828,0.412088614810463,0.425771564456228,-1.23376886007565,0.632269236482185,-1.98103495148536,-0.291992231472018,-0.834352694135473,0.401300275359718,0.599477427181375,1.28643942870584,-0.335591280556909,-0.246968926892473,1934-05-01,0.311548549721239
"56",0.311548549721239,0.388972267402289,-1.13075533852458,0.385543630244029,0.387279463123164,-1.22273800746193,0.615868107452192,-2.05646856362413,0.409146055586224,-0.856387461266243,1.34096084995901,0.1754290553245,0.997885995511438,-0.385908915202886,-0.28319239872772,1934-06-01,-1.29959636005754
"57",-1.29959636005754,0.0517368731603514,-0.539809623863972,0.359444414026038,0.553437727959558,-1.20627785521459,0.599666482327193,-2.04122097576616,-0.040570779336632,-0.903229099397386,0.382168916446667,-0.00399525201366908,0.870567484382087,-0.035525893479221,0.0933076758267642,1934-07-01,0.850809454587912
"58",0.850809454587912,0.189537754967726,-0.731540729137789,0.335431263887277,0.440614745035009,-1.16678599665829,0.584336527353152,-1.52660676184579,0.803236727734193,-0.588814460733073,0.379829735826376,-1.04787346619985,0.15543123065917,-0.178281912319672,-0.316050759330686,1934-08-01,0.00738176224882557
"59",0.00738176224882557,0.168052541845955,-0.662128606233446,0.309836813001252,0.445854964393301,-1.14039188885346,0.568487059030522,-1.03231204676967,0.369298373534391,-0.593970111763662,2.22202786051307,-1.21841852203924,0.022331087467275,-0.156907110572787,-0.450420046791111,1934-09-01,-0.529668047310313
"60",-0.529668047310313,0.073655757296922,-0.473230137246322,0.28464992680381,0.424213082303634,-1.09116845073553,0.55279954251796,-1.44675925309568,-0.521746400091708,-0.508915519452852,-0.571805372165176,0.956518208192081,1.4336820099484,-0.0586061822931787,-0.486246477482134,1934-10-01,1.26091685015099
"61",1.26091685015099,0.287659901957292,-0.788988950747188,0.261541627009515,0.234100305283601,-1.09062487453543,0.537957004315798,-1.46562678973684,0.41187046696921,-0.563627766447103,0.352872349582505,-0.00962949520941053,0.793268765741231,-0.280563977043243,-0.674377284123465,1934-11-01,-0.00897628906894455
"62",-0.00897628906894455,0.268907640158936,-0.724697331161458,0.236792891179513,0.213398380780458,-1.09021129661145,0.522554529644838,-1.69077102673291,-0.150393243211295,-0.55796184427818,-0.581041944724984,0.489639925387434,1.12179533245287,-0.261755653856,-0.621415939870385,1934-12-01,-0.520911347548969
"63",-0.520911347548969,0.142790092991295,0.158001834153182,-0.278332428198696,0.254515878272352,-1.09582782099068,0.238786697949469,-2.14135699283387,0.0690374938326729,-0.550860374573668,2.18843418052411,0.951047282000743,1.42284963642885,-0.135972437174582,-0.649624584956228,1935-01-01,-0.415183912928937
"64",-0.415183912928937,0.0290065008701689,0.934159833546448,-0.723522565636302,0.240490229505777,-1.08961794368401,-0.04485162995243,-2.3151081140564,0.178568573912461,-0.662921570010412,1.22976803072729,0.343545264105521,1.01978574735601,-0.0177684553572805,-0.556771081613124,1935-02-01,-0.265134643637422
"65",-0.265134643637422,-0.059471690709224,1.580510729598,-1.11048094451433,0.273741088487269,-1.10135446383119,-0.328353838193601,-2.28142510682856,-0.0818929553402032,-0.707218009150236,0.315131015565858,-0.00115486709139192,0.805907298913756,0.0741334585829732,-0.495543053636337,1935-03-01,1.59221424680567
"66",1.59221424680567,0.199226086074105,1.31051445561479,-1.2433124677342,0.120194273068093,-1.08935586383924,-0.433281997678475,-2.39749338302849,0.0905907118664833,-0.57171436017246,1.210444919219,0.255644864788485,0.964349378713414,-0.216553986000507,-0.560160035736069,1935-04-01,0.566563735227411
"67",0.566563735227411,0.309493069364428,1.30547327764528,-1.36788675299828,0.100481394583315,-1.07774229076743,-0.537789413964289,-2.06700278752315,0.457892069777577,-0.564218842613079,0.300655409749961,-0.667830244852204,0.361658445323287,-0.331381503028017,-0.580381627255979,1935-05-01,0.98503031226303
"68",0.98503031226303,0.516260125394369,1.14766553642863,-1.48440766264222,-0.015294188457178,-1.06649356133462,-0.641665642135972,-2.23028764033133,0.0131796205223639,-0.559769718152317,-0.601040774192522,0.350022834597521,1.01250658289507,-0.546124609344718,-0.582276135897587,1935-06-01,1.10954392564029
"69",1.10954392564029,0.761719835397472,0.689676907005154,-1.39365453996173,-0.118742238105294,-1.05559094355343,-0.577483894945108,-2.23782278008552,0.266340763003927,-0.592422611259435,0.305884072210349,0.0336727698953135,0.802089816094523,-0.778748400831221,-0.673692077829351,1935-07-01,0.0971404547857081
"70",0.0971404547857081,0.817178668815737,0.49458700510491,-1.30459324250804,-0.131929829079547,-1.03913058963232,-0.514083472059556,-1.72276197989291,0.411774355291787,-0.821209982227161,0.304301204223166,-1.18879693036862,0.00238094870038787,-0.836340409020966,-0.492095650720301,1935-08-01,0.0369675245119909
"71",0.0369675245119909,0.877656297347455,0.288042541901837,-1.21707100455777,-0.185263718398778,-1.00542881379758,-0.450646972925332,-1.65592694471438,-0.157938596642874,-0.757769472514793,0.30274267930526,-0.208976603194659,0.614437020291306,-0.899105045746834,-0.603426753424508,1935-09-01,0.778728459058421
"72",0.778728459058421,1.07601543723412,-0.0409625734200281,-1.12967601800715,-0.268887216022835,-0.99602551947718,-0.411802753802441,-1.73154505973099,-0.214207346240819,-0.847379845652564,0.301207879329281,0.15038089318881,0.840496728098986,-1.03874767235164,-0.528954649448838,1935-10-01,0.465165091963225
"73",0.465165091963225,1.1108572097883,-0.215804621861572,-1.04566147746112,-0.293708773640647,-1.01045849663932,-0.373099004713679,-1.66551894491897,0.233729472544034,-0.854382826717993,1.2182005903326,-0.203429418305689,0.625711313731478,-1.07763328203677,-0.535190102533665,1935-11-01,0.148573393392728
"74",0.148573393392728,1.14018203445043,-0.380840754928359,-0.964985287942468,-0.309780800391162,-1.00702760214754,-0.334509478322709,-1.77341967992668,-0.032141170840415,-0.725969812933371,0.287686359188546,0.214823031488943,0.892552867939606,-1.11076234396237,-0.553669211829036,1935-12-01,0.699286309976446
"75",0.699286309976446,1.24647644242527,-0.609228644089211,-0.930198135501425,-0.358417176108353,-0.968364359523804,-0.33282871622409,-1.43498211864131,0.0489752254457932,-0.716819930781886,0.28627908692547,0.109036121065185,0.796569192938029,-1.22365993291065,-0.638897416195237,1936-01-01,-0.712094879433035
"76",-0.712094879433035,1.21989573967714,-0.622871404947448,-0.897009561265043,-0.383593433529491,-0.959948979230708,-0.331173062935636,-1.55114815317599,-0.264930392705228,-0.620044878672487,0.284892282202622,0.290944575866472,0.906256780654957,-1.19830993383082,-0.604255307219881,1936-02-01,-1.07080355230733
"77",-1.07080355230733,1.21901776553141,-0.675443262121755,-0.865021960827905,-0.385114980296243,-0.95174988575261,-0.329541898900769,-1.72890953877461,-0.246181271021818,-0.622016307467152,-0.645135084340303,0.465427033344112,1.00981469846178,-1.19962592663917,-0.359833986161819,1936-03-01,-2.71593726695825
"78",-2.71593726695825,0.923779085586478,-0.129101162919417,-0.873254660747726,-0.285417725137276,-0.943757959045804,-0.377493336263495,-1.73187958067204,-0.157172595369683,-0.507604813064464,0.290063560991125,-0.0389096329431947,0.685052130843644,-0.856562975270928,-0.292215398580605,1936-04-01,0.339231230740813
"79",0.339231230740813,0.950111567724731,-0.169392901630708,-0.880448785483892,-0.34975756749651,-0.935964608778302,-0.425713899368027,-1.73468896397151,-0.103504157797406,-0.516798945857296,0.28869239415838,-0.00320737973145255,0.703021238194266,-0.888266175232616,-0.539946031144095,1936-05-01,-0.0713025713211748
"80",-0.0713025713211748,0.937492697435102,-0.147653393854606,-0.88661629524114,-0.392176649576541,-0.92836173541184,-0.473423716647939,-1.70484115967543,0.257541260750958,-0.471933023933393,1.22626897013981,-0.138812662313858,0.613230205089114,-0.879620648803043,-0.653987289184286,1936-06-01,0.960903919283548
"81",0.960903919283548,1.02882768809998,-0.349718827220197,-0.835966714846502,-0.448419768486832,-0.95056562254551,-0.470937772806895,-1.74099902682908,-0.396387877114421,-0.451436605874849,1.20639600569852,0.141385447034141,0.807374997741162,-0.961435345384408,-0.649974181580959,1936-07-01,-0.477449223507375
"82",-0.477449223507375,0.944040581384695,-0.286043017661842,-0.788292447105672,-0.457168474470008,-0.913219383352114,-0.468490647581499,-1.93400672890936,-0.364697072865528,-0.48943444263302,1.18719672972395,0.507449399045997,1.00792399571758,-0.877951794586694,-0.553721111758005,1936-08-01,-0.65056775517469
"83",-0.65056775517469,0.842434607030952,-0.189412500187468,-0.743160822070238,-0.466479642492199,-0.929892148813141,-0.466081339811721,-1.77013556179051,0.48578294488771,-0.453205348167273,0.25434496761571,-0.519895381920694,0.378117420983606,-0.776651406698638,-0.677146973693607,1936-09-01,1.04891793351774
"84",1.04891793351774,0.946722440916479,-0.398438171763131,-0.636473918973544,-0.53094224878678,-0.940447840691668,-0.425679559158033,-1.70850162320831,0.00961304185003294,-0.443005776137601,0.253213726650333,-0.249522449945127,0.557724948418317,-0.812565021163384,-0.581140177473984,1936-10-01,-0.432612704918482
"85",-0.432612704918482,0.785497019771923,-0.286268078765101,-0.538881701258106,-0.568045216087094,-0.944972661787286,-0.385414099722211,-2.05093870216753,-0.68225086084171,-0.420513566915615,0.252097455191799,1.1922170994414,1.45897857869806,-0.655370625793653,-0.524197980241613,1936-11-01,-0.677938056060202
"86",-0.677938056060202,0.606646907608687,-0.130748800547104,-0.448829200744258,-0.543388564172146,-0.931666229665786,-0.345259309463586,-2.06795163079582,-0.26855684346643,-0.371620114235609,0.250995825807507,-0.0256020619306881,0.688950011711337,-0.478253909783009,-0.639839661023526,1936-12-01,0.356942926673285
"87",0.356942926673285,0.560085564540328,-0.169539628980982,-0.498185692579646,-0.571788861270807,-0.894805722829893,-0.420626999066426,-1.93454254511738,0.126755776391723,-0.37426564836519,1.17909799210053,-0.39721481759806,0.431025294224874,-0.545920664634128,-0.629554148452354,1937-01-01,-0.0843688985298522
"88",-0.0843688985298522,0.559115000414435,-0.102849942161407,-0.545317957945294,-0.58384715914735,-0.900197863969657,-0.495773696944972,-2.04543537231084,-0.899947531182511,-0.368491397310189,0.239800767900529,0.328868082245699,0.887472807975255,-0.545753876934031,-0.64971600571665,1937-02-01,-0.562735243876332
"89",-0.562735243876332,0.48968358715663,0.0755749438182351,-0.589856031954256,-0.533874282206446,-0.75628301816033,-0.570616779452046,-1.05358321255928,1.69793124186196,-0.201754815069303,1.16380995552879,-3.18273640976654,-1.4786842924075,-0.473934260941903,-0.48408870056231,1937-03-01,-2.39621234687103
"90",-2.39621234687103,0.197437928814694,0.58301367975305,-0.51387313933729,-0.44718591933547,-0.643585082107113,-0.528841669900195,-1.07488512525399,0.0705172764775298,-0.30875699171004,1.14645832874286,0.00871605921671676,0.490942407492656,-0.0901025860372545,-0.26988389936619,1937-04-01,-0.493118257380311
"91",-0.493118257380311,0.0524086739094007,0.71560017050615,-0.441978108884827,-0.448325146627516,-0.730192748173226,-0.487269675831477,-1.12595535112182,-0.184753042407503,-0.30399935298916,1.12962891845309,0.107976872629024,0.620308697986598,0.0569535039218442,-0.438147240810112,1937-05-01,-1.3632352372023
"92",-1.3632352372023,-0.216690115387633,1.05696029690262,-0.374090411735933,-0.404982671617425,-0.755899346784479,-0.445868178539509,-1.02564130027857,0.327861990170399,-0.242586132219315,0.210274724655649,-0.397806312206253,0.315981264973999,0.333752053464237,-0.491275466034042,1937-06-01,1.84177029837448
"93",1.84177029837448,-0.0361646252050894,0.644509586046542,-0.518642212528702,-0.510170065255412,-0.799488526696268,-0.600339831929018,-1.2578090377777,-0.711953319342235,-0.32318978605147,1.11593892271414,0.716957775592967,1.06253956010251,-0.0536567795094548,-0.489080971146278,1937-07-01,-1.06737689725701
"94",-1.06737689725701,-0.120773967823591,0.984874476254316,-0.664556892929885,-0.461675899259443,-0.78839301546057,-0.75379924948977,-0.97529342509743,0.430574820574502,-0.244008009032411,0.200467556613214,-1.01422104390227,-0.0560765993511827,0.0327626637157987,-0.56339939610939,1937-08-01,-1.98672982447023
